Selena_y_Los_Dinos	Chris_Pérez	47666	31	49.6	Selena_y_Los_Dinos	1.0	1.0
John_Major	Tony_Blair	56169	37	48.97	John_Major	1.0	1.0
Rory_Culkin	Kieran_Culkin	22705	15	48.83	Rory_Culkin	1.0	1.0
Malaika_Arora	Arjun_Kapoor	34703	23	48.67	Malaika_Arora	1.0	1.0
UFC_on_ESPN:_Smith_vs._Clark	UFC_on_ESPN:_Hermansson_vs._Vettori	69308	46	48.6	UFC_on_ESPN:_Smith_vs._Clark	1.0	1.0
Selena_y_Los_Dinos	Pete_Astudillo	46688	31	48.58	Selena_y_Los_Dinos	1.0	1.0
Ma_Rainey's_Black_Bottom	Ma_Rainey	25493	17	48.37	Ma_Rainey's_Black_Bottom	1.0	1.0
Selena_(album)	Ven_Conmigo_(album)	22403	15	48.18	Selena_(album)	1.0	1.0
2020_Formula_One_World_Championship	2021_Formula_One_World_Championship	115956	78	47.96	2020_Formula_One_World_Championship	1.0	1.0
Giovanna_Fletcher	Carrie_Hope_Fletcher	32664	22	47.89	Giovanna_Fletcher	1.0	1.0
Bananarama	Siobhan_Fahey	22124	15	47.58	Bananarama	1.0	1.0
Kashmira_Shah	Krushna_Abhishek	29235	20	47.15	Kashmira_Shah	1.0	1.0
Noah_Jupe	Katy_Cavanagh	43667	30	46.95	Noah_Jupe	1.0	1.0
Gabby_Barrett	Cade_Foehner	23213	16	46.8	Gabby_Barrett	1.0	1.0
Joanna_Page	James_Thornton_(actor)	24246	17	46.01	Joanna_Page	1.0	1.0
Caoimhín_Kelleher	Fiacre_Kelleher	38460	27	45.95	Caoimhín_Kelleher	1.0	1.0
Charles_I_of_England	Charles_II_of_England	93140	66	45.52	Charles_I_of_England	1.0	1.0
AFC_Champions_League	2020_AFC_Champions_League	24218	18	43.4	AFC_Champions_League	1.0	1.0
Disappearance_of_Natalee_Holloway	Joran_van_der_Sloot	17379	13	43.12	Disappearance_of_Natalee_Holloway	1.0	1.0
Rubina_Dilaik	Abhinav_Shukla	45155	34	42.84	Rubina_Dilaik	1.0	1.0
UFC_Fight_Night:_Thompson_vs._Neal	UFC_Fight_Night:_Holloway_vs._Kattar	110176	83	42.82	UFC_Fight_Night:_Thompson_vs._Neal	1.0	1.0
Mank	Herman_J._Mankiewicz	105221	80	42.43	Mank	1.0	1.0
Jason_Sudeikis	Olivia_Wilde	43355	33	42.38	Jason_Sudeikis	1.0	1.0
Mia_Kirshner	Sam_Shepard	26127	20	42.14	Mia_Kirshner	1.0	1.0
List_of_offenders_executed_in_the_United_States_in_2020	Execution_of_Nathaniel_Woods	16739	13	41.54	List_of_offenders_executed_in_the_United_States_in_2020	1.0	1.0
Sean_Lennon	Charlotte_Kemp_Muhl	25648	20	41.37	Sean_Lennon	1.0	1.0
Dawn_Wells	GoFundMe	20371	16	41.07	Dawn_Wells	1.0	1.0
Lists_of_towns_and_cities_in_England_by_population	List_of_cities_in_the_United_Kingdom	23920	19	40.61	Lists_of_towns_and_cities_in_England_by_population	1.0	1.0
Ma_Rainey's_Black_Bottom	Ma_Rainey's_Black_Bottom_(film)	21330	17	40.47	Ma_Rainey's_Black_Bottom	1.0	1.0
2015_Kerala_local_body_elections	2020_Kerala_local_body_elections	33784	27	40.36	2015_Kerala_local_body_elections	1.0	1.0
Happiest_Season	Mary_Holland	55828	45	40.02	Happiest_Season	1.0	1.0
Shirley_Ballas	Mark_Ballas	19514	16	39.34	Shirley_Ballas	1.0	1.0
Deiveson_Figueiredo	Jussier_Formiga	18220	15	39.18	Deiveson_Figueiredo	1.0	1.0
1920_United_States_presidential_election	1924_United_States_presidential_election	25481	21	39.14	1920_United_States_presidential_election	1.0	1.0
Ben_Savage	Kala_Savage	18132	15	38.99	Ben_Savage	1.0	1.0
LaVar_Ball	LiAngelo_Ball	22930	19	38.93	LaVar_Ball	1.0	1.0
Anthony_Eden	Harold_Macmillan	91660	76	38.9	Anthony_Eden	1.0	1.0
Robert_Pattinson	Suki_Waterhouse	113148	94	38.83	Robert_Pattinson	1.0	1.0
Dawn_Wells	Tina_Louise	19230	16	38.77	Dawn_Wells	1.0	1.0
Lists_of_deaths_by_year	Deaths_in_December_2020	75354	63	38.58	Lists_of_deaths_by_year	1.0	1.0
Michael_Ball	Cathy_McGowan_(presenter)	20239	17	38.4	Michael_Ball	1.0	1.0
Wham!	Andrew_Ridgeley	48717	41	38.33	Wham!	1.0	1.0
Claudine_Longet	Spider_Sabich	16519	14	38.06	Claudine_Longet	1.0	1.0
The_Cranberries	Dolores_O'Riordan	50656	43	38.0	The_Cranberries	1.0	1.0
Peggy_Lipton	Kidada_Jones	22369	19	37.98	Peggy_Lipton	1.0	1.0
The_Hardy_Boys	The_Hardy_Boys_(2020_TV_series)	18716	16	37.73	The_Hardy_Boys	1.0	1.0
James_Callaghan	Margaret_Thatcher	43105	37	37.58	James_Callaghan	1.0	1.0
Philip_Moore,_Baron_Moore_of_Wolvercote	William_Heseltine	17421	15	37.46	Philip_Moore,_Baron_Moore_of_Wolvercote	1.0	1.0
2022_FIFA_World_Cup_qualification	2022_FIFA_World_Cup_qualification_(UEFA)	51015	44	37.4	2022_FIFA_World_Cup_qualification	1.0	1.0
Tony_Ferguson	Charles_Oliveira	25170	22	36.91	Tony_Ferguson	1.0	1.0
2012_United_States_presidential_election	2016_United_States_presidential_election	138123	122	36.52	2012_United_States_presidential_election	1.0	1.0
UFC_on_ESPN:_Santos_vs._Teixeira	UFC_Fight_Night:_Felder_vs._dos_Anjos	15810	14	36.43	UFC_on_ESPN:_Santos_vs._Teixeira	1.0	1.0
Leslie_Odom_Jr.	Nicolette_Robinson	33704	30	36.24	Leslie_Odom_Jr.	1.0	1.0
Edward_III_of_England	Edward_II_of_England	32539	29	36.19	Edward_III_of_England	1.0	1.0
UFC_256	Charles_Oliveira	41393	37	36.09	UFC_256	1.0	1.0
John_Stamos	Caitlin_McHugh	18966	17	35.99	John_Stamos	1.0	1.0
Vajiralongkorn	Sineenat	24502	22	35.93	Vajiralongkorn	1.0	1.0
1920_United_States_presidential_election	1916_United_States_presidential_election	23320	21	35.82	1920_United_States_presidential_election	1.0	1.0
The_Christmas_Chronicles_2	Julian_Dennison	46516	42	35.73	The_Christmas_Chronicles_2	1.0	1.0
Wyatt_Russell	Meredith_Hagner	31993	29	35.59	Wyatt_Russell	1.0	1.0
UFC_Fight_Night:_Holloway_vs._Kattar	UFC_Fight_Night_185	84545	77	35.42	UFC_Fight_Night:_Holloway_vs._Kattar	1.0	1.0
József_Szájer	Máté_Kocsis	26324	24	35.38	József_Szájer	1.0	1.0
Ma_Rainey's_Black_Bottom	August_Wilson	18536	17	35.17	Ma_Rainey's_Black_Bottom	1.0	1.0
Ms._Marvel_(TV_series)	Iman_Vellani	19602	18	35.13	Ms._Marvel_(TV_series)	1.0	1.0
Selena_y_Los_Dinos	Selena	33699	31	35.07	Selena_y_Los_Dinos	1.0	1.0
Wham!	George_Michael	44445	41	34.97	Wham!	1.0	1.0
Roger_Ailes	Gretchen_Carlson	29243	27	34.94	Roger_Ailes	1.0	1.0
Hardik_Pandya	Nataša_Stanković	50884	47	34.92	Hardik_Pandya	1.0	1.0
Shirley_Ballas	Corky_Ballas	17287	16	34.85	Shirley_Ballas	1.0	1.0
Nikita_Mazepin	Dmitry_Mazepin	57127	53	34.77	Nikita_Mazepin	1.0	1.0
Gretchen_Carlson	Roger_Ailes	19378	18	34.73	Gretchen_Carlson	1.0	1.0
Gorka_Márquez	Gemma_Atkinson	41813	39	34.58	Gorka_Márquez	1.0	1.0
Miracle_on_34th_Street_(1994_film)	Elizabeth_Perkins	18000	17	34.16	Miracle_on_34th_Street_(1994_film)	1.0	1.0
UFC_256	UFC_on_ESPN:_Hermansson_vs._Vettori	39112	37	34.1	UFC_256	1.0	1.0
2012_United_States_presidential_election	2008_United_States_presidential_election	127966	122	33.84	2012_United_States_presidential_election	1.0	1.0
Anushka_Shetty	Anushka_Shetty_filmography	20954	20	33.8	Anushka_Shetty	1.0	1.0
Beastie_Boys	Adam_Yauch	37579	36	33.67	Beastie_Boys	1.0	1.0
1872_United_States_presidential_election	1876_United_States_presidential_election	17719	17	33.62	1872_United_States_presidential_election	1.0	1.0
Molly's_Game	Molly_Bloom_(author)	22896	22	33.57	Molly's_Game	1.0	1.0
The_Mauritanian	Mohamedou_Ould_Salahi	63236	61	33.44	The_Mauritanian	1.0	1.0
1932_United_States_presidential_election	1936_United_States_presidential_election	36089	35	33.26	1932_United_States_presidential_election	1.0	1.0
Edward_III_of_England	Richard_II_of_England	29856	29	33.21	Edward_III_of_England	1.0	1.0
Brigitte_Macron	Laurence_Auzière-Jourdan	16412	16	33.09	Brigitte_Macron	1.0	1.0
UFC_256	Deiveson_Figueiredo	37780	37	32.94	UFC_256	1.0	1.0
Kit_Culkin	Rory_Culkin	16339	16	32.94	Kit_Culkin	1.0	1.0
The_Jackson_5	Michael_Jackson	17293	17	32.81	The_Jackson_5	1.0	1.0
Charlie_Day	Mary_Elizabeth_Ellis	17271	17	32.77	Charlie_Day	1.0	1.0
Jamiroquai	Jay_Kay	39461	39	32.64	Jamiroquai	1.0	1.0
Dionne_Warwick	Dionne_Warwick_discography	16189	16	32.64	Dionne_Warwick	1.0	1.0
Roxette	Marie_Fredriksson	30235	30	32.51	Roxette	1.0	1.0
Heidi_Klum	Seal_(musician)	22132	22	32.45	Heidi_Klum	1.0	1.0
Bull_(2016_TV_series)	List_of_Bull_(2016_TV_series)_episodes	23038	23	32.31	Bull_(2016_TV_series)	1.0	1.0
Soul_(disambiguation)	Soul_(2020_film)	17968	18	32.2	Soul_(disambiguation)	1.0	1.0
